entrez_id,PredictionScore
9853,0.258
885,0.258
4326,0.258
4900,0.258
9683,0.258
57863,0.258
361,0.258
54566,0.258
54328,0.258
1310,0.257
80206,0.257
4916,0.257
8448,0.257
80829,0.257
23670,0.257
157285,0.257
140733,0.257
8497,0.257
28964,0.257
2554,0.257
815,0.257
3382,0.257
337876,0.257
23262,0.257
4140,0.256
8601,0.256
125113,0.256
8786,0.256
51290,0.256
7756,0.256
4863,0.256
6670,0.256
1195,0.256
84250,0.256
8897,0.256
285220,0.256
6483,0.256
29068,0.256
64766,0.256
5064,0.256
491,0.256
2137,0.256
6196,0.256
5727,0.255
83737,0.255
57497,0.255
92335,0.255
80155,0.255
10526,0.255
9818,0.255
79183,0.255
9394,0.255
10242,0.255
85445,0.255
23506,0.255
25778,0.255
94032,0.255
2074,0.255
482,0.255
10210,0.255
2182,0.255
4216,0.255
6695,0.255
146760,0.255
51299,0.254
51582,0.254
79608,0.254
54622,0.254
253430,0.254
9869,0.254
65981,0.254
84632,0.254
6558,0.254
9922,0.254
83544,0.254
57157,0.254
104,0.254
63897,0.254
55610,0.254
1478,0.254
53354,0.254
7559,0.254
50488,0.254
134701,0.254
1662,0.254
84254,0.253
94030,0.253
7572,0.253
3984,0.253
9667,0.253
3642,0.253
23523,0.253
2895,0.253
28969,0.253
11076,0.253
55558,0.253
8242,0.253
201595,0.253
10009,0.252
55922,0.252
29970,0.252
4248,0.252
116448,0.252
5814,0.252
153830,0.252
7082,0.252
51552,0.252
83857,0.252
22924,0.252
55432,0.252
3358,0.251
9988,0.251
284716,0.251
26118,0.251
389677,0.251
22794,0.251
11165,0.251
84248,0.251
192683,0.251
151963,0.251
5909,0.251
26505,0.251
2835,0.251
9727,0.25
5592,0.25
1386,0.25
150681,0.25
201475,0.25
5521,0.25
133522,0.25
118,0.25
51517,0.25
256536,0.25
3788,0.25
389206,0.25
402117,0.25
5297,0.25
57715,0.25
137392,0.249
1982,0.249
84498,0.249
54212,0.249
116135,0.249
60412,0.249
10928,0.249
22880,0.249
9218,0.249
59343,0.249
128434,0.249
114792,0.248
10742,0.248
254879,0.248
92912,0.248
1523,0.248
127833,0.248
9625,0.248
2274,0.248
85459,0.248
9889,0.248
1362,0.247
57787,0.247
55664,0.247
5500,0.247
26230,0.247
30811,0.247
138639,0.247
93664,0.247
6801,0.247
5316,0.247
6095,0.247
27242,0.247
7461,0.247
1657,0.247
7782,0.247
26091,0.247
605,0.247
1400,0.247
222950,0.247
1457,0.246
2840,0.246
81847,0.246
222537,0.246
8243,0.246
3298,0.246
55222,0.246
56256,0.246
219983,0.246
144402,0.246
84859,0.246
80209,0.246
390155,0.246
6456,0.246
1602,0.246
7343,0.246
5576,0.245
10290,0.245
129049,0.245
1840,0.245
55074,0.245
23211,0.245
253980,0.245
3480,0.245
384,0.245
238,0.245
22911,0.245
3736,0.245
582,0.245
2033,0.245
8912,0.245
4287,0.245
2317,0.245
256471,0.245
3845,0.245
64218,0.245
153,0.245
64750,0.245
9854,0.245
148808,0.245
22907,0.245
10781,0.245
199731,0.244
440275,0.244
170685,0.244
7320,0.244
10382,0.244
27244,0.244
5007,0.244
11193,0.244
28981,0.243
345778,0.243
8729,0.243
9690,0.243
23300,0.243
7743,0.243
57706,0.243
55745,0.243
2674,0.243
4254,0.243
124540,0.243
79295,0.243
23255,0.243
22980,0.243
117178,0.243
50650,0.243
340527,0.243
285671,0.243
10125,0.243
147463,0.243
23473,0.243
143384,0.243
114928,0.242
4905,0.242
55711,0.242
79187,0.242
3754,0.242
51701,0.242
9126,0.242
23621,0.242
3184,0.242
146395,0.242
29998,0.242
9175,0.242
23237,0.242
79656,0.242
79414,0.241
64137,0.241
81552,0.241
344387,0.241
56132,0.241
54487,0.241
84132,0.241
55596,0.241
29801,0.241
10858,0.24
23335,0.24
5728,0.24
55269,0.24
23024,0.24
1408,0.24
1540,0.24
1040,0.24
9640,0.24
4849,0.24
9867,0.24
79544,0.24
10804,0.24
55275,0.24
3842,0.24
154881,0.24
7477,0.24
11127,0.24
10522,0.24
23224,0.24
80014,0.24
23164,0.239
9406,0.239
54878,0.239
6855,0.239
109,0.239
84448,0.239
2788,0.239
57544,0.239
5048,0.239
56255,0.239
83759,0.239
27252,0.239
57463,0.239
2889,0.239
408,0.239
85021,0.239
22850,0.239
8440,0.239
150290,0.238
1272,0.238
5334,0.238
65980,0.238
92014,0.238
2532,0.238
55684,0.238
7447,0.238
3843,0.238
26034,0.238
7514,0.238
9001,0.238
57552,0.238
221938,0.238
4294,0.237
5411,0.237
85442,0.237
8165,0.237
2774,0.237
3267,0.237
9253,0.237
253982,0.237
253461,0.237
10443,0.237
7101,0.237
54505,0.237
11183,0.237
57186,0.237
65989,0.237
3797,0.237
57507,0.237
80312,0.237
8514,0.237
9646,0.237
79829,0.237
9957,0.237
57591,0.237
30812,0.237
57508,0.237
7798,0.237
8777,0.237
7087,0.237
80727,0.236
2553,0.236
400954,0.236
81608,0.236
54386,0.236
6046,0.236
10447,0.236
9652,0.236
65982,0.236
143684,0.235
9645,0.235
1196,0.235
2764,0.235
84206,0.235
7224,0.235
814,0.235
114757,0.235
65082,0.235
2166,0.235
178,0.235
65109,0.235
51111,0.235
3064,0.235
4086,0.235
146198,0.235
399687,0.235
399909,0.235
10746,0.235
23531,0.234
266812,0.234
8774,0.234
57154,0.234
79068,0.234
3983,0.234
160851,0.234
114801,0.234
196403,0.234
9807,0.234
350383,0.234
283455,0.234
58528,0.233
57608,0.233
9987,0.233
57216,0.233
23149,0.233
63971,0.233
2181,0.233
55743,0.232
1105,0.232
6861,0.232
4185,0.232
64718,0.232
84188,0.232
5581,0.232
26533,0.232
253832,0.232
55437,0.232
8482,0.232
5593,0.232
57509,0.232
794,0.232
11101,0.232
4355,0.232
5612,0.231
116064,0.231
7089,0.231
64682,0.231
84307,0.231
9101,0.231
57655,0.231
8945,0.231
254225,0.231
5141,0.231
26751,0.231
11273,0.23
79659,0.23
118813,0.23
9479,0.23
773,0.23
6620,0.23
254531,0.23
51195,0.23
64746,0.23
5797,0.23
4149,0.23
345630,0.23
25809,0.23
55705,0.23
54915,0.23
25897,0.23
25989,0.23
10484,0.23
8725,0.23
339403,0.23
11196,0.23
26994,0.229
55030,0.229
390327,0.229
2664,0.229
116442,0.229
1404,0.229
84312,0.229
22859,0.229
57662,0.229
84708,0.229
7844,0.229
200845,0.229
57763,0.229
126731,0.229
53822,0.229
90956,0.229
23235,0.229
93624,0.229
9805,0.229
160,0.228
80143,0.228
90007,0.228
51133,0.228
6091,0.228
1025,0.228
10893,0.228
54861,0.228
8027,0.228
7170,0.228
25800,0.228
23007,0.228
23552,0.228
11138,0.228
150094,0.228
92906,0.227
111,0.227
66008,0.227
55339,0.227
283078,0.227
349667,0.227
390616,0.227
130574,0.227
23242,0.227
85461,0.226
8408,0.226
9989,0.226
11075,0.226
9169,0.226
6294,0.226
51441,0.226
28996,0.226
2824,0.226
56987,0.226
6611,0.226
2965,0.226
143425,0.226
55677,0.226
162494,0.226
27065,0.226
9895,0.226
11108,0.226
27020,0.226
10715,0.226
6507,0.226
54497,0.226
7375,0.226
6505,0.226
57449,0.226
2812,0.225
23171,0.225
338662,0.225
8452,0.225
7803,0.225
6812,0.225
4238,0.225
27133,0.225
168850,0.225
2073,0.225
115992,0.225
93109,0.225
84461,0.225
7187,0.225
57180,0.225
2888,0.225
206358,0.224
23136,0.224
6638,0.224
54536,0.224
140707,0.224
31,0.224
60560,0.224
219431,0.224
6750,0.224
92558,0.224
144699,0.224
2648,0.224
79618,0.224
6782,0.224
64376,0.224
79012,0.224
51209,0.224
2686,0.224
9860,0.224
54619,0.224
3836,0.224
54522,0.224
23048,0.224
7436,0.224
90990,0.223
8975,0.223
100381270,0.223
283093,0.223
140460,0.223
84102,0.223
26993,0.223
6400,0.223
55295,0.223
116150,0.223
1016,0.223
340419,0.223
92140,0.223
2869,0.223
8739,0.222
388536,0.222
85463,0.222
338692,0.222
1812,0.222
8139,0.222
55066,0.222
4208,0.222
51447,0.222
51362,0.222
51086,0.222
117143,0.222
55671,0.222
23087,0.222
6625,0.222
8395,0.222
1783,0.221
5802,0.221
23386,0.221
139170,0.221
65078,0.221
65009,0.221
64743,0.221
23198,0.221
55288,0.221
116931,0.221
7325,0.221
29980,0.221
29887,0.221
84896,0.221
56658,0.221
158399,0.221
23177,0.221
89910,0.221
56919,0.221
10013,0.221
140901,0.221
5361,0.221
18,0.22
57453,0.22
57722,0.22
23741,0.22
84947,0.22
9733,0.22
406,0.22
5423,0.22
6198,0.22
23507,0.22
8394,0.22
5602,0.22
22854,0.22
8404,0.22
4130,0.22
123283,0.22
219899,0.22
81544,0.22
11043,0.22
2914,0.22
7162,0.219
57622,0.219
5530,0.219
55589,0.219
56666,0.219
9112,0.219
5066,0.219
120787,0.219
64225,0.219
9527,0.219
56254,0.219
7812,0.219
6907,0.219
11249,0.219
10238,0.219
2969,0.219
57727,0.219
55565,0.218
1911,0.218
27347,0.218
6548,0.218
2849,0.218
57223,0.218
5796,0.218
11072,0.218
6602,0.218
1010,0.218
5412,0.218
10137,0.218
7464,0.218
112,0.218
6843,0.218
3356,0.218
1009,0.218
56850,0.218
54898,0.218
28232,0.218
4154,0.217
56648,0.217
130399,0.217
25962,0.217
571,0.217
2002,0.217
79633,0.217
29944,0.217
10973,0.217
11329,0.217
5305,0.217
25930,0.217
22889,0.217
10231,0.217
10636,0.217
9909,0.216
161,0.216
5629,0.216
3658,0.216
7916,0.216
5885,0.216
5000,0.216
144125,0.216
81577,0.216
10681,0.216
64744,0.216
92400,0.216
23274,0.216
53981,0.216
5121,0.216
84060,0.216
23019,0.216
23382,0.216
55218,0.215
284307,0.215
9673,0.215
23286,0.215
55504,0.215
8540,0.215
9148,0.215
25834,0.215
2309,0.215
63939,0.215
23435,0.215
10313,0.215
158219,0.215
9672,0.215
55975,0.215
91408,0.215
6596,0.214
8492,0.214
3749,0.214
153129,0.214
23220,0.214
2931,0.214
8943,0.214
4886,0.214
202374,0.214
9555,0.214
84656,0.214
3925,0.214
1838,0.214
23028,0.214
374354,0.213
22985,0.213
84301,0.213
27175,0.213
83891,0.213
3092,0.213
10000,0.213
727800,0.213
116988,0.213
9746,0.213
4137,0.213
54545,0.213
5515,0.213
150,0.213
55626,0.213
148014,0.213
6604,0.213
4826,0.213
57596,0.213
55149,0.213
114823,0.213
23178,0.213
2254,0.213
57580,0.213
27336,0.213
257019,0.212
440730,0.212
9334,0.212
10818,0.212
55619,0.212
57663,0.212
84629,0.212
55852,0.212
23548,0.212
29,0.212
5871,0.212
51678,0.212
58525,0.212
64224,0.211
9117,0.211
84901,0.211
9908,0.211
64061,0.211
25801,0.211
1488,0.211
5910,0.211
10253,0.21
7644,0.21
5900,0.21
57708,0.21
27250,0.21
1385,0.21
23466,0.21
54540,0.21
153339,0.21
8405,0.21
726,0.21
26084,0.21
91608,0.21
84133,0.21
64784,0.21
2904,0.21
6197,0.21
23020,0.21
6330,0.21
7546,0.21
2273,0.21
7227,0.21
10494,0.21
9513,0.21
53942,0.209
2830,0.209
389840,0.209
5999,0.209
63977,0.209
220108,0.209
1630,0.209
23633,0.209
9925,0.209
1855,0.209
54877,0.209
91752,0.209
117,0.209
29117,0.208
10006,0.208
7266,0.208
8446,0.208
55137,0.208
1301,0.208
3841,0.208
55174,0.208
9826,0.208
2245,0.208
8500,0.208
84501,0.208
23214,0.208
9765,0.208
23031,0.208
63827,0.208
1946,0.208
5893,0.208
112858,0.208
3927,0.208
4651,0.207
2908,0.207
7402,0.207
65108,0.207
2899,0.207
23294,0.207
8821,0.207
90780,0.207
610,0.207
7571,0.207
8128,0.207
54434,0.207
54033,0.207
10391,0.207
84466,0.207
57336,0.207
27246,0.206
1455,0.206
5586,0.206
5475,0.206
9627,0.206
9798,0.206
10691,0.206
23162,0.206
9786,0.206
23217,0.206
27303,0.206
51562,0.206
5534,0.206
78990,0.206
4122,0.206
155435,0.206
9796,0.206
84460,0.206
1998,0.206
1459,0.205
5798,0.205
55213,0.205
79598,0.205
57610,0.205
158405,0.205
1106,0.205
54972,0.205
5127,0.205
1687,0.205
124401,0.205
55529,0.205
7329,0.205
9712,0.205
55917,0.205
5575,0.205
80208,0.205
3761,0.205
6478,0.205
1198,0.205
60312,0.205
79896,0.205
92370,0.205
651746,0.205
54503,0.205
7543,0.205
84866,0.205
23181,0.205
421,0.205
10014,0.205
170302,0.205
6429,0.204
1780,0.204
10815,0.204
54899,0.204
23264,0.204
129642,0.204
6942,0.204
89801,0.204
23313,0.204
11001,0.204
11100,0.204
10810,0.204
84870,0.204
6498,0.204
6418,0.204
51339,0.204
5861,0.204
23089,0.204
8559,0.204
2794,0.204
10042,0.204
1977,0.204
23336,0.204
51444,0.203
23503,0.203
2026,0.203
8453,0.203
54954,0.203
2531,0.203
85313,0.203
9139,0.203
9984,0.203
79567,0.203
64219,0.203
142678,0.203
333,0.203
57185,0.203
57092,0.203
26108,0.203
23196,0.203
23143,0.203
1032,0.203
55892,0.203
23082,0.203
9478,0.202
80818,0.202
23239,0.202
1660,0.202
84938,0.202
55818,0.202
51479,0.202
127544,0.202
11244,0.202
56301,0.202
2986,0.202
9898,0.202
1005,0.202
79041,0.202
84969,0.202
56947,0.202
57678,0.202
9099,0.202
54769,0.202
8140,0.201
8490,0.201
57161,0.201
9453,0.201
57578,0.201
163175,0.201
503542,0.201
8812,0.201
11168,0.201
2114,0.201
7703,0.201
5494,0.201
8835,0.201
65997,0.201
344148,0.201
55827,0.201
56623,0.201
160335,0.201
57488,0.201
22893,0.201
10712,0.201
23394,0.2
81565,0.2
112936,0.2
84631,0.2
5770,0.2
93487,0.2
4744,0.2
654790,0.2
9329,0.2
6935,0.2
3717,0.2
54552,0.2
55656,0.2
7903,0.2
221079,0.199
51360,0.199
54407,0.199
11143,0.199
163126,0.199
10808,0.199
54843,0.199
56155,0.199
55208,0.199
5599,0.199
10482,0.199
64328,0.199
6905,0.199
65985,0.199
23254,0.199
9651,0.199
51460,0.199
9924,0.199
155382,0.198
78999,0.198
403341,0.198
9480,0.198
140710,0.198
6655,0.198
22846,0.198
53339,0.198
51029,0.198
92703,0.198
408263,0.198
55884,0.198
90523,0.198
261726,0.198
90987,0.198
285331,0.198
29888,0.198
10735,0.198
221302,0.198
57605,0.198
23341,0.198
79691,0.198
9581,0.197
9975,0.197
4298,0.197
770,0.197
1979,0.197
7857,0.197
351,0.197
492,0.197
55750,0.197
9031,0.197
26031,0.197
56122,0.197
599,0.197
22884,0.197
1113,0.197
285513,0.197
387032,0.197
26168,0.197
6461,0.197
4665,0.197
6666,0.197
9221,0.197
8417,0.196
55506,0.196
79632,0.196
1271,0.196
64397,0.196
1954,0.196
55754,0.196
23623,0.196
342667,0.196
6446,0.196
80021,0.196
4058,0.196
132299,0.196
55832,0.196
9519,0.195
147746,0.195
10138,0.195
93,0.195
784,0.195
8202,0.195
1131,0.195
7181,0.195
154007,0.195
84258,0.195
79180,0.195
9282,0.195
27165,0.195
9107,0.195
7067,0.195
6541,0.195
140469,0.195
25942,0.194
57732,0.194
55103,0.194
344758,0.194
2870,0.194
222194,0.194
7280,0.194
23063,0.194
55602,0.194
23241,0.194
85377,0.194
127829,0.194
55561,0.194
1479,0.194
10650,0.194
6938,0.194
5122,0.194
347733,0.194
284521,0.194
4926,0.194
51606,0.194
7310,0.194
57213,0.194
55351,0.194
8939,0.193
54802,0.193
23400,0.193
1871,0.193
10150,0.193
171017,0.193
79776,0.193
8317,0.193
7534,0.193
80146,0.193
7095,0.193
51478,0.193
114791,0.193
4121,0.193
4077,0.193
4856,0.192
57559,0.192
122786,0.192
90525,0.192
7405,0.192
254102,0.192
344558,0.192
167410,0.192
4249,0.192
57482,0.192
126299,0.192
80023,0.192
6650,0.192
402665,0.192
9919,0.192
2887,0.192
9289,0.192
9827,0.192
11255,0.191
5881,0.191
7465,0.191
84668,0.191
2662,0.191
5514,0.191
10477,0.191
3188,0.191
57110,0.191
64745,0.191
51616,0.191
57556,0.191
120,0.191
29841,0.191
57661,0.191
157680,0.19
9362,0.19
341676,0.19
90933,0.19
23708,0.19
10564,0.19
463,0.19
22824,0.19
6624,0.19
5179,0.19
10221,0.19
9097,0.19
57602,0.19
91526,0.19
51586,0.19
777,0.19
84259,0.19
22863,0.19
673,0.19
57684,0.19
10046,0.19
8021,0.19
9657,0.19
53346,0.19
6833,0.19
403313,0.19
124245,0.189
112609,0.189
339829,0.189
153020,0.189
394,0.189
401647,0.189
54462,0.189
9607,0.189
9883,0.189
22883,0.189
399473,0.189
23142,0.189
399694,0.189
59345,0.189
21,0.189
11260,0.189
202052,0.189
25841,0.189
259249,0.189
57143,0.189
6533,0.189
57711,0.189
10127,0.189
29761,0.188
3189,0.188
23221,0.188
83860,0.188
84918,0.188
1181,0.188
79612,0.188
5584,0.188
2046,0.188
6780,0.188
25970,0.188
30845,0.188
2975,0.188
5325,0.188
26696,0.188
4090,0.188
60558,0.188
7704,0.187
10124,0.187
54482,0.187
80028,0.187
3775,0.187
5532,0.187
55631,0.187
58506,0.187
9828,0.187
85004,0.187
10625,0.187
3954,0.187
9716,0.187
1525,0.187
3475,0.187
6258,0.187
125488,0.187
2590,0.187
79934,0.187
58,0.187
1263,0.187
5170,0.186
64837,0.186
55230,0.186
27154,0.186
5989,0.186
4974,0.186
399664,0.186
10420,0.186
7027,0.186
29118,0.186
115557,0.186
154790,0.186
339983,0.186
57719,0.186
139728,0.185
64393,0.185
622,0.185
23148,0.185
84532,0.185
801,0.185
10492,0.185
27031,0.185
90799,0.185
57658,0.185
7547,0.185
6324,0.185
5579,0.185
64840,0.185
10988,0.185
23293,0.185
84920,0.185
144348,0.185
9734,0.185
152137,0.185
9215,0.185
4734,0.185
79048,0.185
7326,0.185
334,0.185
10730,0.185
22908,0.185
91768,0.185
24145,0.184
162967,0.184
92597,0.184
55144,0.184
5154,0.184
56998,0.184
8938,0.184
8467,0.184
56990,0.184
339416,0.184
117154,0.184
9140,0.184
10188,0.184
51108,0.184
23172,0.184
2194,0.184
51390,0.184
65056,0.184
56650,0.184
225,0.184
63826,0.183
63891,0.183
1073,0.183
10949,0.183
63925,0.183
55924,0.183
26267,0.183
11080,0.183
1613,0.183
23060,0.183
51809,0.183
54811,0.183
90113,0.183
130535,0.183
50649,0.183
6659,0.183
22976,0.182
134266,0.182
55236,0.182
90874,0.182
26056,0.182
317649,0.182
9710,0.182
23052,0.182
3178,0.182
26273,0.182
9028,0.182
55285,0.182
89890,0.182
26576,0.182
5955,0.182
9831,0.182
5923,0.182
1609,0.182
79572,0.181
51164,0.181
5912,0.181
150223,0.181
55791,0.181
10802,0.181
55623,0.181
373,0.181
284069,0.181
3773,0.181
57479,0.181
3190,0.181
26225,0.181
57446,0.181
956,0.181
79065,0.181
283459,0.181
285613,0.181
5608,0.181
64343,0.181
2922,0.18
152518,0.18
92521,0.18
58480,0.18
161253,0.18
23295,0.18
78986,0.18
5189,0.18
5787,0.18
27314,0.18
88,0.18
167691,0.18
8704,0.18
55914,0.18
6872,0.18
163486,0.18
4094,0.18
729540,0.18
353345,0.18
55022,0.18
23228,0.18
64777,0.18
2850,0.18
84443,0.18
80144,0.18
3609,0.18
51114,0.18
56288,0.18
58513,0.18
85015,0.18
9968,0.18
23355,0.18
23232,0.18
114783,0.18
27005,0.18
22987,0.18
79768,0.18
5129,0.179
25766,0.179
55364,0.179
23141,0.179
9868,0.179
148203,0.179
23762,0.179
493,0.179
84988,0.179
84899,0.179
9609,0.179
5865,0.179
8798,0.179
5915,0.179
8525,0.179
63941,0.179
5929,0.179
203286,0.178
221527,0.178
84541,0.178
4092,0.178
131096,0.178
84926,0.178
54832,0.178
11338,0.178
9610,0.178
23017,0.178
10919,0.178
3320,0.178
6789,0.178
1534,0.178
2334,0.178
55696,0.178
23551,0.178
128853,0.178
23065,0.178
3714,0.178
170384,0.178
8427,0.178
5287,0.177
56897,0.177
94081,0.177
5016,0.177
65986,0.177
166,0.177
54676,0.177
103,0.177
7533,0.177
8731,0.177
8437,0.177
54914,0.177
23150,0.177
92815,0.177
54923,0.177
10985,0.177
9014,0.177
56098,0.177
59350,0.177
6041,0.177
2743,0.177
80243,0.177
8569,0.177
29066,0.177
55578,0.177
91663,0.177
23169,0.176
2060,0.176
57648,0.176
1958,0.176
25851,0.176
6586,0.176
55466,0.176
64769,0.176
1981,0.176
7531,0.176
2902,0.176
342510,0.176
8382,0.176
140685,0.176
149473,0.176
7504,0.176
63934,0.176
2847,0.176
57730,0.176
221074,0.175
25988,0.175
1983,0.175
23130,0.175
65061,0.175
201255,0.175
23190,0.175
64599,0.175
10807,0.175
148252,0.175
9745,0.175
3706,0.175
24139,0.175
6640,0.175
84293,0.175
9682,0.175
134,0.175
94134,0.175
7840,0.175
5173,0.175
27342,0.175
9790,0.175
53826,0.175
1316,0.175
338657,0.175
23462,0.175
22926,0.175
8861,0.175
523,0.175
170960,0.175
79836,0.174
5921,0.174
25837,0.174
4150,0.174
9354,0.174
112885,0.174
83548,0.174
5501,0.174
8697,0.174
255252,0.174
5792,0.174
147923,0.174
7392,0.174
23387,0.174
57696,0.174
140597,0.174
22978,0.174
87,0.174
219333,0.174
84159,0.174
4145,0.174
84889,0.174
8087,0.174
79364,0.174
57473,0.174
29102,0.174
144245,0.174
5905,0.174
51575,0.174
93611,0.174
57587,0.174
1974,0.174
728116,0.174
10418,0.174
5394,0.173
27352,0.173
10614,0.173
285672,0.173
23208,0.173
10569,0.173
2049,0.173
9923,0.173
9465,0.173
55738,0.173
4752,0.173
114790,0.173
57471,0.173
10873,0.173
50632,0.173
116068,0.173
5187,0.173
694,0.173
85444,0.173
7336,0.173
23333,0.173
58497,0.173
55833,0.173
54617,0.173
26005,0.173
55112,0.173
11033,0.173
2733,0.173
100132406,0.173
223082,0.173
80067,0.172
4211,0.172
57026,0.172
222223,0.172
10193,0.172
55769,0.172
2185,0.172
171177,0.172
54913,0.172
9705,0.172
65975,0.172
10370,0.172
7323,0.172
9236,0.172
8706,0.172
5504,0.172
7570,0.172
54585,0.172
54495,0.172
2872,0.172
55156,0.172
54902,0.172
146433,0.172
9312,0.172
8444,0.172
148362,0.171
1968,0.171
79754,0.171
125058,0.171
6715,0.171
55698,0.171
54839,0.171
23272,0.171
126626,0.171
57643,0.171
54910,0.171
55205,0.171
92255,0.171
8906,0.171
55114,0.171
27248,0.171
27344,0.171
220164,0.171
81533,0.171
11040,0.171
55809,0.17
1182,0.17
162655,0.17
55636,0.17
151835,0.17
23492,0.17
10285,0.17
9265,0.17
7068,0.17
7994,0.17
11128,0.17
116986,0.17
23334,0.17
10523,0.17
9939,0.17
5252,0.17
8312,0.17
64423,0.17
4601,0.17
29979,0.17
147991,0.17
55643,0.17
5019,0.17
9498,0.17
93185,0.17
7699,0.17
23037,0.17
2868,0.17
252983,0.169
9143,0.169
6574,0.169
10274,0.169
6621,0.169
2173,0.169
23641,0.169
134391,0.169
9422,0.169
1839,0.169
138311,0.169
6877,0.169
9100,0.169
83452,0.169
26032,0.169
3181,0.169
150709,0.169
5502,0.169
57576,0.169
84910,0.169
23517,0.169
5208,0.169
57799,0.168
121268,0.168
57458,0.168
63929,0.168
25830,0.168
55521,0.168
3837,0.168
10633,0.168
83733,0.168
3992,0.168
10153,0.168
27443,0.168
5746,0.168
2066,0.168
51523,0.168
147495,0.168
143884,0.168
23119,0.168
5089,0.168
64112,0.168
5364,0.168
5049,0.168
11123,0.168
342371,0.167
10291,0.167
7941,0.167
79101,0.167
29843,0.167
50515,0.167
10767,0.167
10381,0.167
8869,0.167
388558,0.167
4037,0.167
54850,0.167
8558,0.167
80264,0.167
3831,0.167
23399,0.167
56147,0.167
79726,0.167
79805,0.167
126231,0.167
7444,0.167
8674,0.167
158427,0.167
11163,0.167
25875,0.167
5771,0.167
10049,0.167
6045,0.167
5533,0.166
57106,0.166
4345,0.166
3164,0.166
3149,0.166
11129,0.166
23113,0.166
23620,0.166
3326,0.166
54890,0.166
51278,0.166
30827,0.166
80095,0.166
2977,0.166
23567,0.166
8241,0.166
262,0.166
50512,0.166
22836,0.166
5997,0.166
90233,0.166
338699,0.166
79596,0.166
51535,0.166
9612,0.166
23310,0.166
22822,0.165
26958,0.165
3344,0.165
10096,0.165
83394,0.165
129880,0.165
120534,0.165
51277,0.165
55655,0.165
10806,0.165
126823,0.165
9823,0.165
25817,0.165
201163,0.165
2130,0.165
1676,0.165
8831,0.165
7257,0.165
201627,0.165
64838,0.165
114785,0.165
4336,0.165
2885,0.165
23513,0.165
57156,0.165
10254,0.165
50862,0.165
5217,0.165
2134,0.165
221078,0.164
4215,0.164
10772,0.164
4335,0.164
548596,0.164
64756,0.164
51276,0.164
8829,0.164
6093,0.164
5094,0.164
284656,0.164
84444,0.164
83591,0.164
114907,0.164
203054,0.164
50484,0.164
84911,0.164
9537,0.164
1128,0.164
27146,0.164
8161,0.164
83693,0.164
3146,0.164
3670,0.164
255919,0.164
4986,0.164
404093,0.163
23167,0.163
56917,0.163
203547,0.163
2195,0.163
4931,0.163
261729,0.163
84930,0.163
23096,0.163
55654,0.163
6996,0.163
340578,0.163
79847,0.163
91807,0.163
122953,0.163
81796,0.163
92126,0.163
10766,0.162
253143,0.162
146434,0.162
221184,0.162
55657,0.162
80318,0.162
83856,0.162
159195,0.162
10160,0.162
80152,0.162
1428,0.162
55816,0.162
4681,0.162
20,0.162
6940,0.162
84649,0.162
79915,0.162
81559,0.162
51430,0.162
9070,0.162
63917,0.162
6535,0.162
23598,0.162
23457,0.162
5868,0.162
6307,0.162
57515,0.162
10251,0.161
1595,0.161
6253,0.161
476,0.161
56061,0.161
27289,0.161
27132,0.161
254170,0.161
23760,0.161
9880,0.161
253512,0.161
1718,0.161
30001,0.161
3308,0.161
3763,0.161
10217,0.161
2710,0.161
22938,0.161
84079,0.161
64753,0.161
5140,0.161
29083,0.161
57221,0.161
8175,0.161
252995,0.161
11343,0.161
4004,0.161
5130,0.16
23446,0.16
